Unnamed: 0,image,qalign_point,score
9555,image_3185_0.jpg,7.85,7.49
9556,image_3185_1.jpg,8.29,8.67
9557,image_3185_2.jpg,3.05,2.68
9558,image_3186_0.jpg,7.3,7.07
9559,image_3186_1.jpg,7.29,7.8
9560,image_3186_2.jpg,2.54,2.29
9561,image_3187_0.jpg,5.8,5.62
9562,image_3187_1.jpg,6.33,7.13
9563,image_3187_2.jpg,2.32,1.88
9564,image_3188_0.jpg,8.13,7.83
9565,image_3188_1.jpg,8.05,8.5
9566,image_3188_2.jpg,2.87,2.63
9567,image_3189_0.jpg,7.7,7.29
9568,image_3189_1.jpg,8.27,8.44
9569,image_3189_2.jpg,3.12,2.91
9570,image_3190_0.jpg,7.52,7.29
9571,image_3190_1.jpg,7.32,7.79
9572,image_3190_2.jpg,2.76,2.62
9573,image_3191_0.jpg,7.41,7.03
9574,image_3191_1.jpg,7.25,7.9
9575,image_3191_2.jpg,2.65,2.32
9576,image_3192_0.jpg,8.29,7.96
9577,image_3192_1.jpg,8.04,8.25
9578,image_3192_2.jpg,3.18,3.15
9579,image_3193_0.jpg,7.01,6.48
9580,image_3193_1.jpg,8.33,8.67
9581,image_3193_2.jpg,2.56,2.21
9582,image_3194_0.jpg,7.65,7.28
9583,image_3194_1.jpg,7.39,8.15
9584,image_3194_2.jpg,2.81,2.54
9585,image_3195_0.jpg,8.34,8.1
9586,image_3195_1.jpg,7.08,7.92
9587,image_3195_2.jpg,3.23,3.13
9588,image_3196_0.jpg,7.48,7.3
9589,image_3196_1.jpg,7.26,7.84
9590,image_3196_2.jpg,2.65,2.18
9591,image_3197_0.jpg,7.79,7.49
9592,image_3197_1.jpg,7.86,8.2
9593,image_3197_2.jpg,3.12,2.64
9594,image_3198_0.jpg,7.92,7.67
9595,image_3198_1.jpg,6.96,7.45
9596,image_3198_2.jpg,2.81,2.5
9597,image_3199_0.jpg,8.74,8.33
9598,image_3199_1.jpg,8.6,9.08
9599,image_3199_2.jpg,3.2,2.77
9600,image_3200_0.jpg,8.42,8.16
9601,image_3200_1.jpg,8.27,8.89
9602,image_3200_2.jpg,3.33,3.1
9603,image_3201_0.jpg,7.8,7.75
9604,image_3201_1.jpg,6.86,7.42
9605,image_3201_2.jpg,3.09,2.71
9606,image_3202_0.jpg,7.86,7.66
9607,image_3202_1.jpg,7.51,8.05
9608,image_3202_2.jpg,2.71,2.5
9609,image_3203_0.jpg,7.55,7.19
9610,image_3203_1.jpg,7.86,8.28
9611,image_3203_2.jpg,2.84,2.56
9612,image_3204_0.jpg,7.47,7.32
9613,image_3204_1.jpg,7.35,8.0
9614,image_3204_2.jpg,2.75,2.3
9615,image_3205_0.jpg,7.34,6.87
9616,image_3205_1.jpg,6.04,6.38
9617,image_3205_2.jpg,2.96,2.53
9618,image_3206_0.jpg,7.92,7.52
9619,image_3206_1.jpg,8.12,8.46
9620,image_3206_2.jpg,2.59,2.28
9621,image_3207_0.jpg,7.81,7.44
9622,image_3207_1.jpg,6.97,7.21
9623,image_3207_2.jpg,2.71,2.35
9624,image_3208_0.jpg,7.7,7.28
9625,image_3208_1.jpg,7.9,8.27
9626,image_3208_2.jpg,2.83,2.47
9627,image_3209_0.jpg,7.88,7.66
9628,image_3209_1.jpg,8.15,8.44
9629,image_3209_2.jpg,2.77,2.49
9630,image_3210_0.jpg,8.21,7.72
9631,image_3210_1.jpg,8.35,8.9
9632,image_3210_2.jpg,3.1,2.56
9633,image_3211_0.jpg,8.31,7.94
9634,image_3211_1.jpg,8.37,8.89
9635,image_3211_2.jpg,2.76,2.42
9636,image_3212_0.jpg,7.64,7.26
9637,image_3212_1.jpg,7.42,8.02
9638,image_3212_2.jpg,2.79,2.71
9639,image_3213_0.jpg,7.43,6.94
9640,image_3213_1.jpg,7.12,7.71
9641,image_3213_2.jpg,2.87,2.59
9642,image_3214_0.jpg,7.69,7.44
9643,image_3214_1.jpg,7.03,7.86
9644,image_3214_2.jpg,2.82,2.62
9645,image_3215_0.jpg,7.68,7.21
9646,image_3215_1.jpg,7.52,8.02
9647,image_3215_2.jpg,3.43,3.21
9648,image_3216_0.jpg,8.13,8.03
9649,image_3216_1.jpg,8.11,8.49
9650,image_3216_2.jpg,3.73,3.38
9651,image_3217_0.jpg,7.81,7.25
9652,image_3217_1.jpg,8.01,8.53
9653,image_3217_2.jpg,3.58,3.64
9654,image_3218_0.jpg,7.79,7.56
9655,image_3218_1.jpg,5.33,5.96
9656,image_3218_2.jpg,2.93,2.5
9657,image_3219_0.jpg,8.2,7.85
9658,image_3219_1.jpg,7.16,7.63
9659,image_3219_2.jpg,3.79,3.41
9660,image_3220_0.jpg,7.99,7.67
9661,image_3220_1.jpg,7.93,8.34
9662,image_3220_2.jpg,3.32,3.1
9663,image_3221_0.jpg,8.13,8.04
9664,image_3221_1.jpg,7.58,8.16
9665,image_3221_2.jpg,2.87,2.62
9666,image_3222_0.jpg,6.61,6.18
9667,image_3222_1.jpg,5.4,5.9
9668,image_3222_2.jpg,2.7,2.63
9669,image_3223_0.jpg,7.71,7.19
9670,image_3223_1.jpg,6.76,7.02
9671,image_3223_2.jpg,1.83,1.64
9672,image_3224_0.jpg,6.97,6.58
9673,image_3224_1.jpg,6.89,7.55
9674,image_3224_2.jpg,2.72,2.32
9675,image_3225_0.jpg,7.8,7.66
9676,image_3225_1.jpg,7.84,8.24
9677,image_3225_2.jpg,2.67,2.33
9678,image_3226_0.jpg,7.87,7.54
9679,image_3226_1.jpg,6.9,7.67
9680,image_3226_2.jpg,3.48,3.22
9681,image_3227_0.jpg,8.26,7.65
9682,image_3227_1.jpg,8.28,8.86
9683,image_3227_2.jpg,2.62,2.33
9684,image_3228_0.jpg,7.83,7.51
9685,image_3228_1.jpg,7.4,8.01
9686,image_3228_2.jpg,2.79,2.32
9687,image_3229_0.jpg,7.58,7.16
9688,image_3229_1.jpg,2.79,3.51
9689,image_3229_2.jpg,2.61,2.28
9690,image_3230_0.jpg,7.78,7.59
9691,image_3230_1.jpg,8.19,8.77
9692,image_3230_2.jpg,2.68,2.43
9693,image_3231_0.jpg,7.99,7.51
9694,image_3231_1.jpg,7.68,8.18
9695,image_3231_2.jpg,3.01,2.58
9696,image_3232_0.jpg,7.91,7.52
9697,image_3232_1.jpg,7.37,7.79
9698,image_3232_2.jpg,2.84,2.44
9699,image_3233_0.jpg,7.11,6.72
9700,image_3233_1.jpg,7.59,8.12
9701,image_3233_2.jpg,2.77,2.62
9702,image_3234_0.jpg,8.32,7.94
9703,image_3234_1.jpg,7.54,8.06
9704,image_3234_2.jpg,2.81,2.51
9705,image_3235_0.jpg,7.73,7.37
9706,image_3235_1.jpg,7.28,7.8
9707,image_3235_2.jpg,2.78,2.3
9708,image_3236_0.jpg,7.54,7.26
9709,image_3236_1.jpg,6.84,7.66
9710,image_3236_2.jpg,2.97,2.63
9711,image_3237_0.jpg,8.11,7.79
9712,image_3237_1.jpg,8.3,8.66
9713,image_3237_2.jpg,3.25,2.97
9714,image_3238_0.jpg,7.29,7.05
9715,image_3238_1.jpg,6.38,6.7
9716,image_3238_2.jpg,2.38,2.29
9717,image_3239_0.jpg,8.57,8.03
9718,image_3239_1.jpg,8.01,8.28
9719,image_3239_2.jpg,2.97,2.82
9720,image_3240_0.jpg,7.58,7.24
9721,image_3240_1.jpg,7.3,8.19
9722,image_3240_2.jpg,2.76,2.34
9723,image_3241_0.jpg,8.66,8.38
9724,image_3241_1.jpg,7.85,8.15
9725,image_3241_2.jpg,3.42,2.97
9726,image_3242_0.jpg,8.1,7.59
9727,image_3242_1.jpg,7.59,8.2
9728,image_3242_2.jpg,3.16,2.83
9729,image_3243_0.jpg,8.05,7.7
9730,image_3243_1.jpg,7.2,7.7
9731,image_3243_2.jpg,2.86,2.43
9732,image_3244_0.jpg,8.22,7.68
9733,image_3244_1.jpg,7.59,8.22
9734,image_3244_2.jpg,2.81,2.69
9735,image_3245_0.jpg,7.69,7.35
9736,image_3245_1.jpg,7.5,8.2
9737,image_3245_2.jpg,3.15,2.97
9738,image_3246_0.jpg,7.36,6.97
9739,image_3246_1.jpg,7.6,8.25
9740,image_3246_2.jpg,2.78,2.22
9741,image_3247_0.jpg,7.97,7.64
9742,image_3247_1.jpg,7.89,8.53
9743,image_3247_2.jpg,2.92,2.63
9744,image_3248_0.jpg,8.04,7.65
9745,image_3248_1.jpg,7.29,7.68
9746,image_3248_2.jpg,2.83,2.23
9747,image_3249_0.jpg,8.1,7.85
9748,image_3249_1.jpg,7.12,7.86
9749,image_3249_2.jpg,2.79,2.65
9750,image_3250_0.jpg,6.73,6.36
9751,image_3250_1.jpg,6.08,6.8
9752,image_3250_2.jpg,2.86,2.48
9753,image_3251_0.jpg,8.26,8.13
9754,image_3251_1.jpg,7.77,8.11
9755,image_3251_2.jpg,3.09,2.95
9756,image_3252_0.jpg,7.18,6.93
9757,image_3252_1.jpg,5.12,5.81
9758,image_3252_2.jpg,3.23,2.8
9759,image_3253_0.jpg,6.54,6.11
9760,image_3253_1.jpg,5.36,5.94
9761,image_3253_2.jpg,2.99,2.59
9762,image_3254_0.jpg,7.99,7.69
9763,image_3254_1.jpg,7.13,7.54
9764,image_3254_2.jpg,2.72,2.51
9765,image_3255_0.jpg,7.08,6.87
9766,image_3255_1.jpg,6.77,7.4
9767,image_3255_2.jpg,3.05,2.95
9768,image_3256_0.jpg,8.53,7.96
9769,image_3256_1.jpg,7.35,8.03
9770,image_3256_2.jpg,2.89,2.68
9771,image_3257_0.jpg,7.88,7.51
9772,image_3257_1.jpg,7.67,8.09
9773,image_3257_2.jpg,2.87,2.66
9774,image_3258_0.jpg,7.71,7.18
9775,image_3258_1.jpg,7.53,8.17
9776,image_3258_2.jpg,3.13,2.61
9777,image_3259_0.jpg,7.46,7.19
9778,image_3259_1.jpg,7.27,7.55
9779,image_3259_2.jpg,2.8,2.53
9780,image_3260_0.jpg,8.05,7.67
9781,image_3260_1.jpg,7.49,8.14
9782,image_3260_2.jpg,2.86,2.51
9783,image_3261_0.jpg,8.01,7.81
9784,image_3261_1.jpg,7.78,8.55
9785,image_3261_2.jpg,2.58,2.21
9786,image_3262_0.jpg,7.45,7.33
9787,image_3262_1.jpg,6.4,7.1
9788,image_3262_2.jpg,3.06,2.81
9789,image_3263_0.jpg,7.31,6.99
9790,image_3263_1.jpg,7.63,8.01
9791,image_3263_2.jpg,2.74,2.51
9792,image_3264_0.jpg,8.56,8.24
9793,image_3264_1.jpg,8.42,9.0
9794,image_3264_2.jpg,3.69,3.76
9795,image_3265_0.jpg,8.5,7.95
9796,image_3265_1.jpg,8.92,9.29
9797,image_3265_2.jpg,4.17,3.81
9798,image_3266_0.jpg,8.09,7.69
9799,image_3266_1.jpg,8.08,8.43
9800,image_3266_2.jpg,2.53,2.13
9801,image_3267_0.jpg,8.47,7.94
9802,image_3267_1.jpg,6.93,7.46
9803,image_3267_2.jpg,2.9,2.4
9804,image_3268_0.jpg,7.97,7.66
9805,image_3268_1.jpg,7.14,7.64
9806,image_3268_2.jpg,3.03,2.91
9807,image_3269_0.jpg,8.31,8.0
9808,image_3269_1.jpg,8.39,8.76
9809,image_3269_2.jpg,2.88,2.52
9810,image_3270_0.jpg,8.3,7.8
9811,image_3270_1.jpg,8.45,8.74
9812,image_3270_2.jpg,2.95,2.58
9813,image_3271_0.jpg,7.54,7.06
9814,image_3271_1.jpg,7.48,8.14
9815,image_3271_2.jpg,2.64,2.4
9816,image_3272_0.jpg,8.03,7.62
9817,image_3272_1.jpg,8.11,8.61
9818,image_3272_2.jpg,3.15,2.79
9819,image_3273_0.jpg,8.27,7.95
9820,image_3273_1.jpg,7.74,8.42
9821,image_3273_2.jpg,3.21,2.84
9822,image_3274_0.jpg,7.88,7.45
9823,image_3274_1.jpg,6.82,7.1
9824,image_3274_2.jpg,2.57,2.33
9825,image_3275_0.jpg,6.95,6.54
9826,image_3275_1.jpg,5.42,5.86
9827,image_3275_2.jpg,3.3,3.12
9828,image_3276_0.jpg,8.0,7.52
9829,image_3276_1.jpg,8.18,8.56
9830,image_3276_2.jpg,3.26,2.91
9831,image_3277_0.jpg,8.02,7.73
9832,image_3277_1.jpg,8.05,8.57
9833,image_3277_2.jpg,3.32,3.25
9834,image_3278_0.jpg,8.95,8.54
9835,image_3278_1.jpg,7.76,8.12
9836,image_3278_2.jpg,3.4,3.23
9837,image_3279_0.jpg,8.72,8.17
9838,image_3279_1.jpg,8.65,8.93
9839,image_3279_2.jpg,3.39,3.13
9840,image_3280_0.jpg,8.85,8.46
9841,image_3280_1.jpg,8.76,9.04
9842,image_3280_2.jpg,3.7,3.29
9843,image_3281_0.jpg,7.92,7.55
9844,image_3281_1.jpg,7.71,8.35
9845,image_3281_2.jpg,3.01,2.9
9846,image_3282_0.jpg,8.01,7.77
9847,image_3282_1.jpg,8.08,8.49
9848,image_3282_2.jpg,2.81,2.67
9849,image_3283_0.jpg,8.95,8.43
9850,image_3283_1.jpg,8.89,9.46
9851,image_3283_2.jpg,3.23,2.83
9852,image_3284_0.jpg,8.07,7.66
9853,image_3284_1.jpg,8.22,8.43
9854,image_3284_2.jpg,2.57,2.39
9855,image_3285_0.jpg,7.89,7.52
9856,image_3285_1.jpg,7.95,8.46
9857,image_3285_2.jpg,2.68,2.53
9858,image_3286_0.jpg,7.75,7.43
9859,image_3286_1.jpg,7.68,8.36
9860,image_3286_2.jpg,3.56,3.33
9861,image_3287_0.jpg,8.14,7.65
9862,image_3287_1.jpg,8.21,8.43
9863,image_3287_2.jpg,2.93,2.66
9864,image_3288_0.jpg,8.11,7.82
9865,image_3288_1.jpg,6.73,7.14
9866,image_3288_2.jpg,2.9,2.7
9867,image_3289_0.jpg,7.59,7.32
9868,image_3289_1.jpg,6.83,7.41
9869,image_3289_2.jpg,2.53,2.15
9870,image_3290_0.jpg,8.17,7.67
9871,image_3290_1.jpg,8.49,9.06
9872,image_3290_2.jpg,3.0,2.71
9873,image_3291_0.jpg,8.08,7.78
9874,image_3291_1.jpg,8.28,8.74
9875,image_3291_2.jpg,2.81,2.59
9876,image_3292_0.jpg,7.27,6.99
9877,image_3292_1.jpg,7.46,7.8
9878,image_3292_2.jpg,3.02,2.69
9879,image_3293_0.jpg,7.82,7.52
9880,image_3293_1.jpg,7.71,8.2
9881,image_3293_2.jpg,2.75,2.49
9882,image_3294_0.jpg,7.52,7.15
9883,image_3294_1.jpg,7.64,8.36
9884,image_3294_2.jpg,2.45,2.14
9885,image_3295_0.jpg,8.3,8.02
9886,image_3295_1.jpg,7.69,7.94
9887,image_3295_2.jpg,2.81,2.65
9888,image_3296_0.jpg,7.04,6.5
9889,image_3296_1.jpg,7.89,8.18
9890,image_3296_2.jpg,2.76,2.57
9891,image_3297_0.jpg,7.41,6.97
9892,image_3297_1.jpg,7.06,7.56
9893,image_3297_2.jpg,3.2,2.93
9894,image_3298_0.jpg,8.33,7.98
9895,image_3298_1.jpg,7.4,7.98
9896,image_3298_2.jpg,2.73,2.62
9897,image_3299_0.jpg,6.99,6.54
9898,image_3299_1.jpg,7.2,7.84
9899,image_3299_2.jpg,2.8,2.28
9900,image_3300_0.jpg,7.62,7.36
9901,image_3300_1.jpg,5.78,6.27
9902,image_3300_2.jpg,2.43,2.1
9903,image_3301_0.jpg,8.47,7.92
9904,image_3301_1.jpg,8.59,9.01
9905,image_3301_2.jpg,2.87,2.7
9906,image_3302_0.jpg,7.59,7.3
9907,image_3302_1.jpg,6.54,7.16
9908,image_3302_2.jpg,2.45,1.97
9909,image_3303_0.jpg,7.55,7.24
9910,image_3303_1.jpg,7.71,8.22
9911,image_3303_2.jpg,3.09,2.84
9912,image_3304_0.jpg,8.07,7.82
9913,image_3304_1.jpg,7.89,8.3
9914,image_3304_2.jpg,3.03,2.5
9915,image_3305_0.jpg,7.79,7.39
9916,image_3305_1.jpg,7.86,8.28
9917,image_3305_2.jpg,2.85,2.42
9918,image_3306_0.jpg,8.66,8.28
9919,image_3306_1.jpg,8.7,9.0
9920,image_3306_2.jpg,3.13,2.76
9921,image_3307_0.jpg,7.42,7.15
9922,image_3307_1.jpg,7.12,7.8
9923,image_3307_2.jpg,2.92,2.45
9924,image_3308_0.jpg,6.92,6.56
9925,image_3308_1.jpg,7.29,7.82
9926,image_3308_2.jpg,2.83,2.53
9927,image_3309_0.jpg,8.29,8.05
9928,image_3309_1.jpg,8.28,8.73
9929,image_3309_2.jpg,2.76,2.31
9930,image_3310_0.jpg,7.97,7.53
9931,image_3310_1.jpg,8.08,8.59
9932,image_3310_2.jpg,2.93,2.47
9933,image_3311_0.jpg,8.27,7.61
9934,image_3311_1.jpg,8.51,8.82
9935,image_3311_2.jpg,3.57,3.48
9936,image_3312_0.jpg,6.76,6.37
9937,image_3312_1.jpg,6.21,6.98
9938,image_3312_2.jpg,3.19,3.18
9939,image_3313_0.jpg,7.69,7.55
9940,image_3313_1.jpg,7.41,7.92
9941,image_3313_2.jpg,2.85,2.46
9942,image_3314_0.jpg,7.85,7.4
9943,image_3314_1.jpg,7.75,8.3
9944,image_3314_2.jpg,3.07,2.68
9945,image_3315_0.jpg,7.91,7.61
9946,image_3315_1.jpg,7.23,7.57
9947,image_3315_2.jpg,2.93,2.87
9948,image_3316_0.jpg,7.54,7.06
9949,image_3316_1.jpg,7.62,8.16
9950,image_3316_2.jpg,2.96,2.65
9951,image_3317_0.jpg,8.16,7.83
9952,image_3317_1.jpg,8.39,8.8
9953,image_3317_2.jpg,2.9,2.53
9954,image_3318_0.jpg,7.67,7.29
9955,image_3318_1.jpg,7.39,8.04
9956,image_3318_2.jpg,2.74,2.38
9957,image_3319_0.jpg,8.0,7.46
9958,image_3319_1.jpg,8.04,8.45
9959,image_3319_2.jpg,2.54,2.2
9960,image_3320_0.jpg,7.73,7.7
9961,image_3320_1.jpg,7.92,8.59
9962,image_3320_2.jpg,3.16,2.87
9963,image_3321_0.jpg,8.84,8.44
9964,image_3321_1.jpg,8.87,9.36
9965,image_3321_2.jpg,2.89,2.85
9966,image_3322_0.jpg,8.21,7.67
9967,image_3322_1.jpg,7.65,8.21
9968,image_3322_2.jpg,2.84,2.62
9969,image_3323_0.jpg,8.95,8.56
9970,image_3323_1.jpg,8.78,9.26
9971,image_3323_2.jpg,3.95,3.41
9972,image_3324_0.jpg,7.12,6.66
9973,image_3324_1.jpg,7.26,7.79
9974,image_3324_2.jpg,2.92,2.51
9975,image_3325_0.jpg,7.74,7.08
9976,image_3325_1.jpg,8.22,8.64
9977,image_3325_2.jpg,3.52,3.02
9978,image_3326_0.jpg,8.28,7.93
9979,image_3326_1.jpg,8.26,8.93
9980,image_3326_2.jpg,3.21,2.73
9981,image_3327_0.jpg,8.15,7.83
9982,image_3327_1.jpg,8.12,8.6
9983,image_3327_2.jpg,3.2,2.83
9984,image_3328_0.jpg,7.5,6.97
9985,image_3328_1.jpg,6.95,7.63
9986,image_3328_2.jpg,2.96,2.63
9987,image_3329_0.jpg,7.36,7.02
9988,image_3329_1.jpg,7.68,8.52
9989,image_3329_2.jpg,2.88,2.7
9990,image_3330_0.jpg,7.26,6.73
9991,image_3330_1.jpg,7.48,8.21
9992,image_3330_2.jpg,3.03,2.83
9993,image_3331_0.jpg,8.41,7.94
9994,image_3331_1.jpg,8.49,9.2
9995,image_3331_2.jpg,2.91,2.7
9996,image_3332_0.jpg,8.83,8.49
9997,image_3332_1.jpg,9.01,9.48
9998,image_3332_2.jpg,3.15,2.99
9999,image_3333_0.jpg,8.13,7.71
10000,image_3333_1.jpg,6.46,7.09
10001,image_3333_2.jpg,2.8,2.44
10002,image_3334_0.jpg,7.22,6.7
10003,image_3334_1.jpg,6.7,7.16
10004,image_3334_2.jpg,2.93,2.66
10005,image_3335_0.jpg,7.83,7.48
10006,image_3335_1.jpg,7.46,8.29
10007,image_3335_2.jpg,3.23,2.73
10008,image_3336_0.jpg,7.97,7.69
10009,image_3336_1.jpg,8.05,8.46
10010,image_3336_2.jpg,2.7,2.58
10011,image_3337_0.jpg,8.38,7.94
10012,image_3337_1.jpg,8.41,9.03
10013,image_3337_2.jpg,3.02,2.86
10014,image_3338_0.jpg,6.81,6.52
10015,image_3338_1.jpg,6.79,7.46
10016,image_3338_2.jpg,2.95,2.56
10017,image_3339_0.jpg,8.18,7.7
10018,image_3339_1.jpg,8.37,8.91
10019,image_3339_2.jpg,3.07,2.95
10020,image_3340_0.jpg,8.03,7.86
10021,image_3340_1.jpg,7.82,8.58
10022,image_3340_2.jpg,3.33,3.14
10023,image_3341_0.jpg,8.28,7.85
10024,image_3341_1.jpg,8.59,9.24
10025,image_3341_2.jpg,3.7,3.62
10026,image_3342_0.jpg,8.15,7.82
10027,image_3342_1.jpg,7.99,8.52
10028,image_3342_2.jpg,3.76,3.36
10029,image_3343_0.jpg,8.33,8.04
10030,image_3343_1.jpg,8.07,8.51
10031,image_3343_2.jpg,4.21,4.09
10032,image_3344_0.jpg,8.63,8.25
10033,image_3344_1.jpg,8.49,8.98
10034,image_3344_2.jpg,4.08,3.86
10035,image_3345_0.jpg,8.02,7.68
10036,image_3345_1.jpg,7.5,8.01
10037,image_3345_2.jpg,3.26,2.96
10038,image_3346_0.jpg,8.47,8.23
10039,image_3346_1.jpg,8.45,8.63
10040,image_3346_2.jpg,2.71,2.43
10041,image_3347_0.jpg,9.06,8.77
10042,image_3347_1.jpg,8.76,9.29
10043,image_3347_2.jpg,4.08,3.75
10044,image_3348_0.jpg,8.52,8.08
10045,image_3348_1.jpg,8.61,9.19
10046,image_3348_2.jpg,3.12,2.6
10047,image_3349_0.jpg,7.83,7.51
10048,image_3349_1.jpg,7.62,8.13
10049,image_3349_2.jpg,3.23,2.9
10050,image_3350_0.jpg,7.62,7.43
10051,image_3350_1.jpg,5.01,5.68
10052,image_3350_2.jpg,2.39,2.12
10053,image_3351_0.jpg,7.7,7.13
10054,image_3351_1.jpg,7.56,8.06
10055,image_3351_2.jpg,3.16,2.8
10056,image_3352_0.jpg,7.78,7.39
10057,image_3352_1.jpg,7.82,8.25
10058,image_3352_2.jpg,2.81,2.7
10059,image_3353_0.jpg,8.18,7.76
10060,image_3353_1.jpg,8.33,9.08
10061,image_3353_2.jpg,2.79,2.53
10062,image_3354_0.jpg,7.59,7.23
10063,image_3354_1.jpg,7.95,8.3
10064,image_3354_2.jpg,2.72,2.13
10065,image_3355_0.jpg,7.19,7.09
10066,image_3355_1.jpg,7.36,8.12
10067,image_3355_2.jpg,2.52,2.11
10068,image_3356_0.jpg,7.37,6.91
10069,image_3356_1.jpg,7.38,7.7
10070,image_3356_2.jpg,2.82,2.28
10071,image_3357_0.jpg,7.92,7.7
10072,image_3357_1.jpg,7.32,7.99
10073,image_3357_2.jpg,2.98,2.59
10074,image_3358_0.jpg,6.37,6.01
10075,image_3358_1.jpg,6.92,7.53
10076,image_3358_2.jpg,2.69,2.2
10077,image_3359_0.jpg,5.48,5.34
10078,image_3359_1.jpg,7.33,8.15
10079,image_3359_2.jpg,2.76,2.43
10080,image_3360_0.jpg,7.27,6.72
10081,image_3360_1.jpg,7.18,7.72
10082,image_3360_2.jpg,2.62,2.12
10083,image_3361_0.jpg,7.92,7.46
10084,image_3361_1.jpg,6.3,6.86
10085,image_3361_2.jpg,2.76,2.47
10086,image_3362_0.jpg,6.29,5.98
10087,image_3362_1.jpg,4.98,5.53
10088,image_3362_2.jpg,2.84,2.49
10089,image_3363_0.jpg,7.0,6.63
10090,image_3363_1.jpg,7.12,7.61
10091,image_3363_2.jpg,2.74,2.4
10092,image_3364_0.jpg,7.55,7.33
10093,image_3364_1.jpg,6.85,7.61
10094,image_3364_2.jpg,2.79,2.39
10095,image_3365_0.jpg,7.71,7.28
10096,image_3365_1.jpg,7.5,8.13
10097,image_3365_2.jpg,3.01,2.91
10098,image_3366_0.jpg,7.96,7.58
10099,image_3366_1.jpg,7.74,8.43
10100,image_3366_2.jpg,3.19,2.91
10101,image_3367_0.jpg,7.94,7.66
10102,image_3367_1.jpg,7.67,8.3
10103,image_3367_2.jpg,2.77,2.35
10104,image_3368_0.jpg,7.99,7.7
10105,image_3368_1.jpg,7.69,8.19
10106,image_3368_2.jpg,3.24,2.97
10107,image_3369_0.jpg,8.18,7.75
10108,image_3369_1.jpg,8.28,8.7
10109,image_3369_2.jpg,2.84,2.46
10110,image_3370_0.jpg,6.66,6.25
10111,image_3370_1.jpg,6.92,7.6
10112,image_3370_2.jpg,2.82,2.32
10113,image_3371_0.jpg,8.46,8.04
10114,image_3371_1.jpg,8.68,9.06
10115,image_3371_2.jpg,2.97,2.58
10116,image_3372_0.jpg,8.12,7.53
10117,image_3372_1.jpg,7.8,8.24
10118,image_3372_2.jpg,3.29,3.06
10119,image_3373_0.jpg,7.97,7.5
10120,image_3373_1.jpg,7.92,8.37
10121,image_3373_2.jpg,3.29,3.22
10122,image_3374_0.jpg,8.01,7.72
10123,image_3374_1.jpg,7.78,8.39
10124,image_3374_2.jpg,3.01,2.76
10125,image_3375_0.jpg,7.81,7.36
10126,image_3375_1.jpg,8.0,8.3
10127,image_3375_2.jpg,3.31,3.04
10128,image_3376_0.jpg,8.37,7.98
10129,image_3376_1.jpg,8.52,8.96
10130,image_3376_2.jpg,3.91,3.49
10131,image_3377_0.jpg,7.93,7.71
10132,image_3377_1.jpg,7.84,8.3
10133,image_3377_2.jpg,2.85,2.55
10134,image_3378_0.jpg,6.98,6.64
10135,image_3378_1.jpg,7.19,7.67
10136,image_3378_2.jpg,2.93,2.56
10137,image_3379_0.jpg,7.66,7.3
10138,image_3379_1.jpg,6.97,7.42
10139,image_3379_2.jpg,3.1,2.69
10140,image_3380_0.jpg,7.42,7.0
10141,image_3380_1.jpg,7.52,8.13
10142,image_3380_2.jpg,2.14,1.76
10143,image_3381_0.jpg,8.84,8.24
10144,image_3381_1.jpg,8.39,9.1
10145,image_3381_2.jpg,3.62,3.45
10146,image_3382_0.jpg,7.76,7.54
10147,image_3382_1.jpg,7.48,8.02
10148,image_3382_2.jpg,2.67,2.4
10149,image_3383_0.jpg,8.28,7.91
10150,image_3383_1.jpg,8.79,9.12
10151,image_3383_2.jpg,3.38,3.14
10152,image_3384_0.jpg,8.16,7.76
10153,image_3384_1.jpg,8.03,8.44
10154,image_3384_2.jpg,3.66,3.3
10155,image_3385_0.jpg,8.25,7.94
10156,image_3385_1.jpg,8.25,8.57
10157,image_3385_2.jpg,3.44,2.92
10158,image_3386_0.jpg,8.06,7.51
10159,image_3386_1.jpg,8.14,8.57
10160,image_3386_2.jpg,3.04,2.73
10161,image_3387_0.jpg,8.5,8.03
10162,image_3387_1.jpg,7.96,8.41
10163,image_3387_2.jpg,3.24,2.9
10164,image_3388_0.jpg,7.69,7.4
10165,image_3388_1.jpg,7.34,8.07
10166,image_3388_2.jpg,3.12,2.62
10167,image_3389_0.jpg,7.58,7.16
10168,image_3389_1.jpg,7.69,7.94
10169,image_3389_2.jpg,3.07,2.66
10170,image_3390_0.jpg,7.12,6.88
10171,image_3390_1.jpg,7.15,7.54
10172,image_3390_2.jpg,2.65,2.15
10173,image_3391_0.jpg,8.33,7.84
10174,image_3391_1.jpg,8.15,8.55
10175,image_3391_2.jpg,2.8,2.38
10176,image_3392_0.jpg,9.16,8.78
10177,image_3392_1.jpg,8.12,8.62
10178,image_3392_2.jpg,3.34,2.99
10179,image_3393_0.jpg,8.51,7.93
10180,image_3393_1.jpg,8.12,8.62
10181,image_3393_2.jpg,3.62,3.42
10182,image_3394_0.jpg,8.38,8.08
10183,image_3394_1.jpg,8.35,8.93
10184,image_3394_2.jpg,4.0,3.76
10185,image_3395_0.jpg,8.31,7.97
10186,image_3395_1.jpg,8.33,8.57
10187,image_3395_2.jpg,3.1,2.69
10188,image_3396_0.jpg,8.03,7.73
10189,image_3396_1.jpg,8.15,8.44
